customer_key,customer_number,name,age,age_group,customer_segment,last_order_date,recency,avg_order_value,avg_monthly_spending,total_orders,total_products,total_quantity,total_sales,lifespan
6020,AW00017019,Andrea Hall,48,40-59,New,2013-11-30,137,55,55,1,2,2,55,0
6021,AW00017020,Ashley Bryant,58,40-59,New,2013-05-02,143,1715,1715,1,3,3,1715,0
6022,AW00017021,Nicole Reed,58,40-59,New,2013-05-21,143,1701,1701,1,1,1,1701,0
6023,AW00017022,Karen Morgan,53,40-59,New,2013-05-29,143,1764,1764,1,3,3,1764,0
6024,AW00017023,Jeremiah Harris,54,40-59,New,2013-06-12,142,1736,1736,1,2,2,1736,0
6025,AW00017024,Jacqueline Diaz,59,40-59,New,2013-05-09,143,1776,1776,1,3,3,1776,0
6026,AW00017025,Ryan Taylor,53,40-59,New,2013-07-15,141,1710,1710,1,2,2,1710,0
6027,AW00017026,Jordan Li,52,40-59,New,2013-03-20,145,87,261,3,9,10,261,1
6028,AW00017027,Brianna Taylor,53,40-59,New,2013-06-04,142,77,57,3,8,9,231,4
6029,AW00017028,Grace Richardson,48,40-59,New,2013-05-20,143,1764,1764,1,3,3,1764,0
6030,AW00017029,Suzanne Xu,48,40-59,New,2013-05-27,143,1760,1760,1,3,3,1760,0
6031,AW00017030,Emily Russell,55,40-59,New,2013-05-06,143,1701,1701,1,1,1,1701,0
6032,AW00017031,Grace Thomas,60,60 and above,New,2013-04-09,144,14,14,1,2,2,14,0
6033,AW00017032,Alexandria Flores,60,60 and above,New,2013-10-13,138,13,13,1,2,2,13,0
6034,AW00017033,Carson Long,55,40-59,New,2013-04-13,144,29,29,1,2,2,29,0
6035,AW00017034,Lauren Clark,61,60 and above,New,2013-07-28,141,1751,1751,1,2,2,1751,0
6036,AW00017035,Jordan Flores,60,60 and above,New,2013-02-15,146,59,59,1,2,2,59,0
6037,AW00017036,Savannah Perez,55,40-59,New,2013-05-31,143,88,59,2,4,4,177,3
6038,AW00017037,Kenneth Nath,60,60 and above,New,2013-09-04,139,2335,2335,1,3,3,2335,0
6039,AW00017038,Ernest Wang,61,60 and above,New,2013-11-02,137,2442,2442,1,3,3,2442,0
6040,AW00017039,Ariana Watson,62,60 and above,New,2013-05-06,143,1800,1800,1,3,3,1800,0
6041,AW00017040,Adam Henderson,56,40-59,New,2013-05-26,143,1760,1760,1,3,3,1760,0
6042,AW00017041,Connor Perry,62,60 and above,New,2013-05-21,143,1701,1701,1,1,1,1701,0
6043,AW00017042,Tyler Jackson,50,40-59,New,2013-05-27,143,1736,1736,1,2,2,1736,0
6044,AW00017043,Isabella Bennett,51,40-59,New,2013-05-02,143,1760,1760,1,3,3,1760,0
6045,AW00017044,Ana Hayes,61,60 and above,New,2013-09-14,139,40,40,1,2,2,40,0
6046,AW00017045,Derek Goel,45,40-59,Regular,2013-04-20,144,2240,172,2,5,5,4480,26
6047,AW00017046,Preston Sai,50,40-59,Regular,2013-04-28,144,2233,171,2,4,4,4467,26
6048,AW00017047,Kendra Rubio,45,40-59,Regular,2013-04-02,144,2173,167,2,2,2,4347,26
6049,AW00017048,Natasha Gutierrez,39,20-39,Regular,2013-05-20,143,2191,162,2,3,3,4382,27
6050,AW00017049,Krystal Lu,51,40-59,Regular,2013-05-17,143,2173,161,2,2,2,4347,27
6051,AW00017050,Cristina Xie,49,40-59,Regular,2013-05-14,143,2247,166,2,5,5,4495,27
6052,AW00017051,Jessie Ortega,52,40-59,VIP,2013-04-27,144,3030,233,2,5,5,6060,26
6053,AW00017052,Rafael Nara,46,40-59,New,2013-06-19,142,48,48,2,4,4,97,2
6054,AW00017053,Deanna Raman,51,40-59,New,2013-09-13,139,62,31,2,4,4,124,4
6055,AW00017054,Shawn Raje,47,40-59,New,2013-10-23,138,42,16,2,2,2,84,5
6056,AW00017055,Willie She,39,20-39,Regular,2013-05-20,143,2173,167,2,2,2,4347,26
6057,AW00017056,Shaun Lal,50,40-59,Regular,2013-05-22,143,2208,169,2,3,3,4417,26
6058,AW00017057,Tasha Raji,50,40-59,New,2014-01-09,135,43,9,2,3,3,86,9
6059,AW00017058,Destiny Lee,52,40-59,New,2013-12-10,136,42,21,2,2,2,84,4
6060,AW00017059,Louis Chen,47,40-59,New,2013-12-08,136,62,20,2,4,4,124,6
6061,AW00017060,Gerald Sanz,53,40-59,New,2013-09-14,139,62,62,2,4,4,124,2
6062,AW00017061,Brandi Alonso,47,40-59,New,2013-07-15,141,43,86,2,3,3,86,0
6063,AW00017062,Christy Lu,52,40-59,New,2013-03-10,145,45,45,2,4,4,91,2
6064,AW00017063,Jaclyn Wang,54,40-59,New,2013-03-31,145,50,100,2,5,5,100,1
6065,AW00017064,Stephanie Gray,48,40-59,Regular,2013-05-11,143,2253,173,2,3,3,4506,26
6066,AW00017065,Cedric Chen,43,40-59,Regular,2013-06-23,142,2208,163,2,3,3,4417,27
6067,AW00017066,Lori Serrano,55,40-59,New,2013-10-01,138,52,52,2,5,5,105,2
6068,AW00017067,Adrienne Alvarez,49,40-59,New,2013-12-21,136,57,28,2,4,4,114,4
6069,AW00017068,Thomas Smith,51,40-59,New,2014-01-08,135,46,13,2,3,3,93,7
6070,AW00017069,Christy Zheng,46,40-59,Regular,2013-06-28,142,2213,163,2,4,4,4426,27
6071,AW00017070,Margaret Huang,46,40-59,New,2013-02-20,146,62,124,2,4,4,124,0
6072,AW00017071,Tammy Raji,55,40-59,Regular,2013-06-18,142,2208,163,2,3,3,4417,27
6073,AW00017072,Kaitlin Kapoor,56,40-59,New,2013-11-25,137,61,123,2,3,4,123,1
6074,AW00017073,Jonathon Carlson,56,40-59,New,2013-10-07,138,39,39,2,3,3,79,2
6075,AW00017074,Ruben Malhotra,56,40-59,New,2013-06-25,142,45,18,2,5,5,90,5
6076,AW00017075,Aimee Guo,55,40-59,New,2013-08-22,140,38,77,2,3,3,77,0
6077,AW00017076,Neil Serrano,51,40-59,New,2013-12-26,136,51,25,2,4,4,103,4
6078,AW00017077,Ronald Raman,57,40-59,New,2013-07-09,141,69,34,2,5,5,138,4
6079,AW00017078,Jenny Zhu,56,40-59,New,2013-03-19,145,93,187,2,5,6,187,1
6080,AW00017079,Tracy Rai,57,40-59,Regular,2013-06-10,142,2208,163,2,3,3,4417,27
6081,AW00017080,Katelyn Peterson,41,40-59,Regular,2013-02-26,146,1366,210,2,5,5,2732,13
6082,AW00017081,Jennifer Murphy,40,40-59,New,2013-07-07,141,75,75,1,2,2,75,0
6083,AW00017082,Morgan Smith,46,40-59,New,2013-02-16,146,1946,648,2,3,3,3892,6
6084,AW00017083,Priscilla Raje,40,40-59,New,2013-03-27,145,52,52,1,3,3,52,0
6085,AW00017084,Byron Serrano,39,20-39,New,2013-10-08,138,31,31,1,3,3,31,0
6086,AW00017085,Edwin Deng,46,40-59,Regular,2013-06-15,142,1493,248,2,4,4,2986,12
6087,AW00017086,Xavier Anderson,46,40-59,New,2013-02-13,146,2097,699,2,3,3,4194,6
6088,AW00017087,J├®sus Dominguez,48,40-59,New,2013-07-27,141,37,75,2,5,5,75,0
6089,AW00017088,Wayne Yuan,47,40-59,New,2013-07-20,141,25,25,1,1,1,25,0
6090,AW00017089,Crystal Zhu,47,40-59,New,2013-06-08,142,65,65,1,3,3,65,0
6091,AW00017090,Leslie Alvarez,47,40-59,New,2013-10-15,138,65,65,1,3,3,65,0
6092,AW00017091,Tammy Patel,48,40-59,New,2013-12-19,136,32,32,1,3,3,32,0
6093,AW00017092,Devon Beck,46,40-59,New,2013-02-09,146,37,37,1,3,3,37,0
6094,AW00017093,Seth Sanchez,46,40-59,VIP,2013-11-28,137,2306,461,3,5,5,6918,15
6095,AW00017094,Julio Dominguez,46,40-59,Regular,2013-06-23,142,1500,250,2,3,3,3001,12
6096,AW00017095,Logan Garcia,48,40-59,Regular,2013-03-15,145,1380,197,2,4,4,2760,14
6097,AW00017096,Samantha Bennett,47,40-59,New,2013-02-05,146,2072,690,2,2,2,4144,6
6098,AW00017097,Deanna Kapoor,48,40-59,Regular,2013-12-05,136,1510,167,2,5,5,3021,18
6099,AW00017098,Willie Shan,48,40-59,New,2013-01-16,147,1384,395,2,3,3,2769,7
6100,AW00017099,Joel Fernandez,47,40-59,Regular,2013-03-13,145,1350,207,2,2,2,2701,13
6101,AW00017100,Vincent Wang,48,40-59,New,2013-09-23,139,96,96,1,5,5,96,0
6102,AW00017101,Shannon Gutierrez,47,40-59,New,2013-10-02,138,82,23,2,5,6,164,7
6103,AW00017102,Andres Goel,47,40-59,New,2013-03-12,145,32,32,1,3,3,32,0
6104,AW00017103,Franklin Xu,47,40-59,VIP,2013-11-25,137,2311,462,3,7,7,6935,15
6105,AW00017104,Clifford Rodriguez,42,40-59,New,2013-03-29,145,5,5,1,1,1,5,0
6106,AW00017105,Madison Walker,48,40-59,New,2013-06-04,142,41,20,2,6,6,83,4
6107,AW00017106,Gina Jim├®nez,49,40-59,New,2013-10-03,138,73,73,1,4,4,73,0
6108,AW00017107,Priscilla Yuan,49,40-59,New,2013-02-05,146,2089,696,2,3,3,4179,6
6109,AW00017108,Susan Xu,48,40-59,New,2013-09-04,139,25,25,1,1,1,25,0
6110,AW00017109,Sydney Wilson,49,40-59,Regular,2013-03-09,145,1384,230,2,5,5,2769,12
6111,AW00017110,Meredith Garcia,48,40-59,New,2013-09-29,139,23,7,2,4,4,47,6
6112,AW00017111,Jenny Chande,50,40-59,New,2013-02-23,146,5,5,1,1,1,5,0
6113,AW00017112,Janet Jimenez,49,40-59,New,2013-07-18,141,6,6,1,2,2,6,0
6114,AW00017113,Clarence Pal,49,40-59,New,2013-08-19,140,5,5,1,1,1,5,0
6115,AW00017114,Jarrod Mehta,43,40-59,VIP,2013-11-09,137,2425,485,3,8,9,7275,15
6116,AW00017115,Karen Xu,49,40-59,Regular,2013-06-11,142,1504,250,2,4,4,3008,12
6117,AW00017116,Alison Nath,40,40-59,New,2013-07-10,141,1765,1765,1,4,4,1765,0
6118,AW00017117,Lydia Prasad,46,40-59,New,2013-11-09,137,40,40,1,2,2,40,0
6119,AW00017118,Sara Blue,45,40-59,New,2013-05-23,143,563,563,1,4,4,563,0
6120,AW00017119,Isabella Harris,45,40-59,New,2013-04-29,144,71,107,3,9,9,215,2
6121,AW00017120,Michele Raje,54,40-59,New,2013-05-22,143,1736,1736,1,2,2,1736,0
6122,AW00017121,Lucas Bryant,48,40-59,New,2013-05-28,143,1736,1736,1,2,2,1736,0
6123,AW00017122,Gabrielle Gonzalez,54,40-59,New,2013-04-05,144,59,59,1,2,2,59,0
6124,AW00017123,Pedro Romero,66,60 and above,New,2013-06-16,142,563,563,1,4,4,563,0
6125,AW00017124,Kaitlin Madan,66,60 and above,New,2013-06-13,142,563,563,1,4,4,563,0
6126,AW00017125,Paige Rogers,60,60 and above,New,2013-10-08,138,540,540,1,1,1,540,0
6127,AW00017126,Natalie Perry,75,60 and above,New,2014-01-07,135,63,25,2,3,3,127,5
6128,AW00017127,Makayla Gray,75,60 and above,New,2013-05-22,143,1779,1779,1,4,4,1779,0
6129,AW00017128,Fernando Alexander,74,60 and above,New,2013-05-22,143,1736,1736,1,2,2,1736,0
6130,AW00017129,Gabrielle Powell,75,60 and above,New,2013-05-23,143,1736,1736,1,2,2,1736,0
6131,AW00017130,Janet Turner,69,60 and above,New,2013-03-05,145,99,99,1,4,4,99,0
6132,AW00017131,Lauren Henderson,75,60 and above,New,2013-12-10,136,5,5,1,1,1,5,0
6133,AW00017132,Isabella James,74,60 and above,New,2013-12-05,136,5,5,1,1,1,5,0
6134,AW00017133,Lucas Kelly,73,60 and above,New,2013-11-02,137,2357,2357,1,3,3,2357,0
6135,AW00017134,Tabitha Mehta,73,60 and above,New,2013-11-13,137,2377,2377,1,3,3,2377,0
6136,AW00017135,Richard Edwards,73,60 and above,New,2013-11-20,137,2379,2379,1,3,3,2379,0
6137,AW00017136,Glenn Ye,73,60 and above,New,2013-11-06,137,2297,2297,1,2,2,2297,0
6138,AW00017137,Jason Washington,73,60 and above,New,2013-02-21,146,5,5,1,1,1,5,0
6139,AW00017138,Melanie Jenkins,68,60 and above,New,2013-03-23,145,60,60,1,2,2,60,0
6140,AW00017139,Jade Rivera,73,60 and above,New,2013-11-07,137,2310,2310,1,3,3,2310,0
6141,AW00017140,Sean Peterson,73,60 and above,New,2013-11-17,137,2320,2320,1,1,1,2320,0
6142,AW00017141,Makayla Rogers,73,60 and above,New,2013-11-28,137,2377,2377,1,3,3,2377,0
6143,AW00017142,Seth Flores,73,60 and above,New,2013-05-26,143,1728,1728,1,3,3,1728,0
6144,AW00017143,David Ross,66,60 and above,New,2013-07-06,141,1764,1764,1,3,3,1764,0
6145,AW00017144,Luis Griffin,72,60 and above,New,2013-05-27,143,1891,1891,1,5,5,1891,0
6146,AW00017145,Sarah Bennett,61,60 and above,New,2013-11-13,137,14,14,1,2,2,14,0
6147,AW00017146,Juan Cook,72,60 and above,New,2013-11-05,137,40,40,1,2,2,40,0
6148,AW00017147,Jennifer Nelson,71,60 and above,New,2013-08-04,140,1701,1701,1,1,1,1701,0
6149,AW00017148,Hailey Henderson,70,60 and above,New,2013-08-26,140,1775,1775,1,3,3,1775,0
6150,AW00017149,Steven Richardson,65,60 and above,New,2013-06-10,142,1736,1736,1,2,2,1736,0
6151,AW00017150,Wyatt Wright,65,60 and above,New,2013-06-18,142,1765,1765,1,4,4,1765,0
6152,AW00017151,Jasmine Alexander,65,60 and above,New,2014-01-28,135,13,13,1,2,2,13,0
6153,AW00017152,Jack Wang,70,60 and above,New,2013-08-01,140,13,13,1,2,2,13,0
6154,AW00017153,Devin Butler,71,60 and above,New,2013-06-17,142,1745,1745,1,3,3,1745,0
6155,AW00017154,Geoffrey Martinez,70,60 and above,New,2013-06-15,142,1765,1765,1,4,4,1765,0
6156,AW00017155,Samuel Lewis,71,60 and above,New,2013-08-02,140,14,14,1,2,2,14,0
6157,AW00017156,Hailey Gonzales,54,40-59,New,2013-11-06,137,2502,2502,1,5,5,2502,0
6158,AW00017157,Wyatt Johnson,70,60 and above,New,2013-10-29,138,2335,2335,1,3,3,2335,0
6159,AW00017158,Mitchell Nara,70,60 and above,New,2013-03-22,145,40,40,1,2,2,40,0
6160,AW00017159,Kellie Ruiz,69,60 and above,New,2013-06-05,142,1736,1736,1,2,2,1736,0
6161,AW00017160,Louis Andersen,70,60 and above,New,2013-11-12,137,5,5,1,1,1,5,0
6162,AW00017161,Katherine Lopez,69,60 and above,New,2013-03-27,145,60,60,1,2,2,60,0
6163,AW00017162,Rachel Blue,70,60 and above,New,2013-05-01,143,40,40,1,2,2,40,0
6164,AW00017163,Edward Adams,69,60 and above,New,2013-06-27,142,1732,1732,1,4,4,1732,0
6165,AW00017164,Ryan Clark,70,60 and above,New,2013-11-15,137,13,13,1,2,2,13,0
6166,AW00017165,Isaac Gonzalez,69,60 and above,New,2013-02-13,146,5,5,1,1,1,5,0
6167,AW00017166,Joshua Several,69,60 and above,New,2013-10-26,138,5,5,1,1,1,5,0
6168,AW00017167,Thomas Jenkins,63,60 and above,New,2013-06-16,142,1736,1736,1,2,2,1736,0
6169,AW00017168,Jada Perez,63,60 and above,New,2013-06-09,142,5,5,1,1,1,5,0
6170,AW00017169,Emily Taylor,68,60 and above,New,2013-03-19,145,5,5,1,1,1,5,0
6171,AW00017170,Jasmine James,68,60 and above,New,2013-04-14,144,14,14,1,2,2,14,0
6172,AW00017171,Katherine Clark,68,60 and above,New,2013-11-03,137,2440,2440,1,2,2,2440,0
6173,AW00017172,Jesse Adams,68,60 and above,New,2013-08-07,140,69,69,1,2,2,69,0
6174,AW00017173,David Bryant,67,60 and above,New,2013-11-12,137,5,5,1,1,1,5,0
6175,AW00017174,Angelica Wood,67,60 and above,New,2013-06-18,142,5,5,1,1,1,5,0
6176,AW00017175,Amanda Roberts,68,60 and above,New,2013-09-09,139,2335,2335,1,3,3,2335,0
6177,AW00017176,Isaac Ward,68,60 and above,New,2013-11-05,137,2370,2370,1,4,4,2370,0
6178,AW00017177,Richard Hayes,68,60 and above,New,2013-06-24,142,14,14,1,2,2,14,0
6179,AW00017178,Trisha Liang,67,60 and above,New,2013-12-16,136,14,14,1,2,2,14,0
6180,AW00017179,James Henderson,51,40-59,New,2013-07-16,141,29,29,1,2,2,29,0
6181,AW00017180,Timothy Rogers,66,60 and above,New,2013-11-10,137,69,69,1,3,3,69,0
6182,AW00017181,Jenny Lal,56,40-59,VIP,2013-08-22,140,2315,578,3,7,7,6945,12
6183,AW00017182,Jessica Patterson,62,60 and above,VIP,2013-10-14,138,2317,408,3,5,5,6951,17
6184,AW00017183,Shane Sanchez,57,40-59,VIP,2013-08-16,140,2391,597,3,7,8,7175,12
6185,AW00017184,Eddie Dominguez,63,60 and above,VIP,2013-08-17,140,2417,604,3,8,8,7253,12
6186,AW00017185,Karla Anand,62,60 and above,VIP,2013-10-26,138,2318,434,3,8,8,6955,16
6187,AW00017186,Isaac Evans,47,40-59,New,2013-07-04,141,38,77,2,4,4,77,1
6188,AW00017187,Alejandro Ma,65,60 and above,Regular,2013-07-31,141,1655,206,2,4,4,3310,16
6189,AW00017188,Alexa Peterson,59,40-59,Regular,2013-08-01,140,1675,197,2,3,3,3350,17
6190,AW00017189,Clarence Goel,59,40-59,New,2013-03-09,145,46,46,1,2,2,46,0
6191,AW00017190,Ebony Rana,59,40-59,New,2014-01-14,135,24,24,1,2,2,24,0
6192,AW00017191,Gilbert Guo,64,60 and above,VIP,2013-08-13,140,2298,574,3,4,4,6896,12
6193,AW00017192,Warren He,59,40-59,VIP,2013-10-22,138,2326,436,3,5,6,6978,16
6194,AW00017193,Haley Brooks,66,60 and above,New,2013-12-26,136,67,15,2,5,5,135,9
6195,AW00017194,Wyatt Thompson,65,60 and above,New,2013-07-23,141,111,111,1,4,4,111,0
6196,AW00017195,Franklin Sharma,76,60 and above,Regular,2013-08-02,140,1665,208,2,4,4,3330,16
6197,AW00017196,Douglas Fernandez,75,60 and above,Regular,2013-08-18,140,1659,207,2,5,5,3318,16
6198,AW00017197,Mindy Nara,76,60 and above,New,2013-12-25,136,57,57,1,2,2,57,0
6199,AW00017198,Cheryl Jim├®nez,75,60 and above,New,2013-08-21,140,2411,657,3,7,7,7233,11
6200,AW00017199,Dennis Zhou,69,60 and above,New,2013-08-07,140,2332,636,3,9,9,6998,11
6201,AW00017200,Russell She,74,60 and above,New,2013-04-24,144,22,22,1,1,1,22,0
6202,AW00017201,Vincent Yang,74,60 and above,New,2013-12-24,136,22,22,1,1,1,22,0
6203,AW00017202,Deanna Martinez,75,60 and above,VIP,2013-11-14,137,2324,410,3,8,9,6974,17
6204,AW00017203,Christine Raje,75,60 and above,VIP,2013-11-16,137,2317,409,3,8,8,6953,17
6205,AW00017204,Evelyn Martinez,75,60 and above,New,2013-11-09,137,57,19,2,4,5,115,6
6206,AW00017205,Lisa Wang,63,60 and above,New,2013-11-09,137,37,37,2,3,3,75,2
6207,AW00017206,Spencer Gonzales,66,60 and above,Regular,2013-08-09,140,1647,205,2,2,2,3295,16
6208,AW00017207,Ian Torres,67,60 and above,VIP,2013-11-22,137,2326,410,3,8,9,6980,17
6209,AW00017208,Jacob Miller,67,60 and above,New,2013-07-19,141,46,46,1,4,4,46,0
6210,AW00017209,Jacqueline James,66,60 and above,New,2013-08-06,140,2394,652,3,4,4,7182,11
6211,AW00017210,Karl Deng,49,40-59,New,2014-01-12,135,72,72,1,4,4,72,0
6212,AW00017211,Virginia Rodriguez,66,60 and above,New,2013-02-14,146,48,48,1,3,3,48,0
6213,AW00017212,Jacqueline Coleman,62,60 and above,New,2013-11-27,137,62,62,1,3,3,62,0
6214,AW00017213,Calvin Goel,68,60 and above,New,2013-07-13,141,90,180,2,6,6,180,1
6215,AW00017214,Damien Liu,67,60 and above,VIP,2013-10-31,138,2403,450,3,5,5,7211,16
6216,AW00017215,Juan Bell,63,60 and above,New,2013-09-08,139,32,32,1,2,2,32,0
6217,AW00017216,Kathleen Ramos,70,60 and above,Regular,2013-09-27,139,1685,198,2,5,5,3370,17
6218,AW00017217,Raquel Gill,70,60 and above,New,2013-04-27,144,81,81,1,3,3,81,0
6219,AW00017218,Craig Carlson,70,60 and above,VIP,2013-11-22,137,2302,406,3,7,9,6908,17
6220,AW00017219,Kelsey Sharma,70,60 and above,New,2013-08-27,140,35,35,1,1,1,35,0
6221,AW00017220,Glenn Wang,71,60 and above,New,2013-08-26,140,2305,628,3,7,7,6915,11
6222,AW00017221,Ricky Navarro,70,60 and above,New,2013-08-19,140,2430,662,3,11,13,7292,11
6223,AW00017222,Carolyn Serrano,72,60 and above,New,2013-07-14,141,37,37,1,3,3,37,0
6224,AW00017223,Francis Torres,71,60 and above,New,2013-08-31,140,22,22,1,1,1,22,0
6225,AW00017224,Mandy Li,71,60 and above,New,2013-05-18,143,67,67,1,3,3,67,0
6226,AW00017225,Lawrence Dominguez,72,60 and above,VIP,2013-10-31,138,2329,436,3,8,8,6987,16
6227,AW00017226,Gilbert McDonald,72,60 and above,New,2013-06-05,142,55,55,2,3,4,110,2
6228,AW00017227,Erika Gutierrez,45,40-59,New,2013-06-09,142,42,42,2,3,3,84,2
6229,AW00017228,Krystal Zimmerman,44,40-59,New,2013-11-05,137,38,19,2,3,3,77,4
6230,AW00017229,Maria Watson,44,40-59,Regular,2013-07-14,141,2235,159,2,4,4,4471,28
6231,AW00017230,Lance Suarez,44,40-59,New,2013-08-21,140,42,16,2,2,2,84,5
6232,AW00017231,Tina Garcia,46,40-59,New,2013-09-01,139,42,28,2,2,2,84,3
6233,AW00017232,Walter Jimenez,45,40-59,Regular,2013-07-05,141,2173,155,2,2,2,4347,28
6234,AW00017233,Michele Raman,44,40-59,Regular,2013-07-03,141,2173,155,2,2,2,4347,28
6235,AW00017234,Anna Jenkins,46,40-59,New,2013-12-07,136,45,13,2,4,4,91,7
6236,AW00017235,Joshua Jackson,45,40-59,New,2013-07-19,141,42,84,2,2,2,84,1
6237,AW00017236,Harold Chandra,45,40-59,New,2013-07-27,141,43,86,2,3,3,86,0
6238,AW00017237,Bridget Shen,45,40-59,New,2014-01-03,135,87,17,2,5,6,174,10
6239,AW00017238,Jordan Patterson,46,40-59,New,2013-03-29,145,74,148,2,3,3,148,1
6240,AW00017239,Desiree Romero,46,40-59,New,2014-01-21,135,43,21,2,3,3,86,4
6241,AW00017240,Dustin Luo,46,40-59,Regular,2013-08-09,140,2192,151,2,5,5,4384,29
6242,AW00017241,Omar Chander,41,40-59,Regular,2013-08-21,140,2191,151,2,3,3,4382,29
6243,AW00017242,Dale Chande,41,40-59,Regular,2013-08-20,140,2193,151,2,5,5,4386,29
6244,AW00017243,Miranda Flores,48,40-59,New,2013-06-06,142,42,21,2,2,2,84,4
6245,AW00017244,Kellie Dominguez,42,40-59,New,2013-06-27,142,43,43,2,3,3,86,2
6246,AW00017245,Regina Mehta,49,40-59,New,2013-11-17,137,46,18,2,3,3,93,5
6247,AW00017246,Micah Wu,49,40-59,Regular,2013-08-22,140,2189,151,2,4,4,4379,29
6248,AW00017247,Michael Moore,48,40-59,Regular,2013-08-02,140,2216,152,2,5,5,4432,29
6249,AW00017248,Alicia Beck,48,40-59,Regular,2013-09-01,139,2191,146,2,3,3,4382,30
6250,AW00017249,Carl Goel,47,40-59,Regular,2013-09-26,139,2213,147,2,4,4,4426,30
6251,AW00017250,Alicia She,42,40-59,New,2014-01-01,135,49,16,2,4,4,98,6
6252,AW00017251,Tonya Nara,43,40-59,New,2013-06-11,142,62,31,2,4,4,124,4
6253,AW00017252,Colleen Zhu,48,40-59,New,2013-09-28,139,46,31,2,3,3,93,3
6254,AW00017253,Roy Suri,49,40-59,New,2014-01-21,135,42,9,2,2,2,84,9
6255,AW00017254,Margaret Liang,48,40-59,New,2013-04-10,144,74,74,2,3,3,148,2
6256,AW00017255,Carly Nath,44,40-59,Regular,2013-09-05,139,2220,148,2,4,4,4441,30
6257,AW00017256,Noah Flores,50,40-59,Regular,2013-09-23,139,2181,145,2,4,4,4362,30
6258,AW00017257,Darren Rana,50,40-59,Regular,2013-09-23,139,2240,149,2,5,5,4480,30
6259,AW00017258,Fernando Green,48,40-59,Regular,2013-10-01,138,2173,140,2,2,2,4347,31
6260,AW00017259,Trisha Wang,43,40-59,Regular,2013-10-19,138,2202,142,2,4,4,4404,31
6261,AW00017260,Sean King,55,40-59,New,2013-03-20,145,40,40,1,2,2,40,0
6262,AW00017261,Kyle Shan,59,40-59,New,2013-06-19,142,1765,1765,1,4,4,1765,0
6263,AW00017262,Kristy Martin,59,40-59,New,2013-05-30,143,1736,1736,1,2,2,1736,0
6264,AW00017263,Julia Flores,55,40-59,New,2013-08-17,140,1701,1701,1,1,1,1701,0
6265,AW00017264,Ian Smith,61,60 and above,New,2013-11-21,137,2326,2326,1,3,3,2326,0
6266,AW00017265,Grace Flores,61,60 and above,New,2013-09-02,139,5,5,1,1,1,5,0
6267,AW00017266,Elijah Hall,61,60 and above,New,2013-09-18,139,60,60,1,2,2,60,0
6268,AW00017267,Abigail Stewart,56,40-59,New,2013-11-09,137,2355,2355,1,2,2,2355,0
6269,AW00017268,Alyssa Hughes,61,60 and above,New,2013-11-18,137,2320,2320,1,1,1,2320,0
6270,AW00017269,Kevin Russell,61,60 and above,New,2013-06-02,142,1728,1728,1,3,3,1728,0
6271,AW00017270,Jack Parker,62,60 and above,New,2013-06-24,142,1736,1736,1,2,2,1736,0
6272,AW00017271,Sarah Griffin,51,40-59,New,2013-06-10,142,1726,1726,1,2,2,1726,0
6273,AW00017272,Mary Hernandez,61,60 and above,New,2013-06-16,142,1715,1715,1,3,3,1715,0
6274,AW00017273,Jonathon Torres,62,60 and above,New,2013-12-10,136,68,68,1,3,3,68,0
6275,AW00017274,Arturo Lu,56,40-59,New,2013-05-07,143,14,14,1,2,2,14,0
6276,AW00017275,Ian Sanders,61,60 and above,New,2013-03-10,145,5,5,1,1,1,5,0
6277,AW00017276,Elijah Jenkins,90,60 and above,New,2013-01-31,147,68,68,1,3,3,68,0
6278,AW00017277,Nichole Goel,45,40-59,Regular,2013-10-10,138,2213,142,2,4,4,4426,31
6279,AW00017278,Isabella Price,39,20-39,Regular,2013-09-30,139,2191,146,2,3,3,4382,30
6280,AW00017279,Tanya Alvarez,51,40-59,VIP,2013-04-10,144,3010,240,2,2,2,6021,25
6281,AW00017280,Deanna Mehta,46,40-59,VIP,2013-04-03,144,3044,243,2,5,5,6089,25
6282,AW00017281,Francis Vazquez,52,40-59,New,2013-10-05,138,42,84,2,3,3,84,1
6283,AW00017282,Alyssa Alexander,49,40-59,New,2014-01-18,135,50,25,2,5,5,100,4
6284,AW00017283,Henry Madan,52,40-59,New,2014-01-27,135,73,24,2,6,6,147,6
6285,AW00017284,Gerald Martin,51,40-59,New,2013-08-02,140,45,15,2,5,5,90,6
6286,AW00017285,Clayton Deng,51,40-59,VIP,2013-06-11,142,3046,225,2,5,5,6093,27
6287,AW00017286,Randall Rubio,47,40-59,VIP,2013-06-03,142,3014,223,2,3,3,6029,27
6288,AW00017287,Billy Suarez,47,40-59,New,2013-09-12,139,47,31,2,4,4,95,3
6289,AW00017288,Dwayne Torres,50,40-59,Regular,2013-10-01,138,2213,142,2,5,5,4426,31
6290,AW00017289,Mallory Diaz,53,40-59,New,2013-11-02,137,53,15,2,5,5,107,7
6291,AW00017290,Jenny Becker,53,40-59,New,2013-08-13,140,46,31,2,3,3,93,3
6292,AW00017291,Jorge Huang,54,40-59,New,2013-04-19,144,43,43,2,3,3,86,2
6293,AW00017292,Kellie Gill,54,40-59,New,2013-12-18,136,47,15,2,4,4,94,6
6294,AW00017293,Alexandra Allen,53,40-59,Regular,2013-10-22,138,2208,142,2,3,3,4417,31
